"","Comment","User","ReplyCount","LikeCount","PublishTime","CommentId","ParentID","ReplyToAnotherUser","VideoID"
"1318","2019? Anyone?","Jelly Bhie","0","2","2019-11-06T09:25:58.000Z","UgwlohG0DlO4MpDtOel4AaABAg","None","FALSE","PAzH-YAlFYc"
"1418","What does it mean i still don't get it!?","ßlëñ","0","0","2019-11-06T05:21:35.000Z","UgzWW356GW1XQ1zUMjl4AaABAg","None","FALSE","PAzH-YAlFYc"
"1518","The chorus is just genius ^^","Alex Arch News","0","1","2019-11-05T22:42:08.000Z","UgxyDv2A-KNZtd2Cm-14AaABAg","None","FALSE","PAzH-YAlFYc"
"1618","That moment when you realise....
*The cake is a big fat lie*","Caitlyn Scott","0","0","2019-11-04T21:45:10.000Z","UgyVjFiN2N0zG2eUeHN4AaABAg","None","FALSE","PAzH-YAlFYc"
"1718","Nah, nah, nah
Cake by the ocean

Oh, no
See you walking 'round like it's a funeral
Not so serious girl, why those feet cold?
We just getting started, don't you tiptoe, tiptoe

Waste time with a masterpiece, don't waste time with a masterpiece (Huh)
You should be rollin' me, you should be rollin' me (Ahh)
You're a real-life fantasy, you're a real-life fantasy (Huh)
But you're movin' so carefully, let's start livin' dangerously

Talk to me, baby
I’m goin' blind from this sweet sweet craving, whoa-oh
Let's lose our minds and go fucking crazy
Ah, ya, ya, ya, ya, I keep on hopin' we'll eat cake by the ocean
Walk for me, baby
I'll be Diddy, you'll be Naomi, whoa-oh
Let's lose our minds and go fucking crazy
Ah, ya, ya, ya, ya I keep on hopin' we'll eat cake by the ocean
 

Goddamn
See you licking frosting from your own hands
Want another taste, I'm begging, yes ma'am
I'm tired of all this candy on the dry land, dry land, ooh

Waste time with a masterpiece
Don't waste time with a masterpiece (Huh)
You should be rollin' me, you should be rollin' me (Ahh)
You're a real-life fantasy, you're a real-life fantasy (Huh)
But you're movin' so carefully, let's start livin' dangerously, whoa

Talk to me, baby
I’m goin' blind from this sweet sweet craving, whoa-oh
Let's lose our minds and go fucking crazy (Ahh!)
Ah, ya, ya, ya, ya, I keep on hopin' we'll eat cake by the ocean (Huh)
Walk for me, baby (Walk for me now)
I'll be Diddy, you'll be Naomi, whoa-oh
Let's lose our minds and go fucking crazy
Ah, ya, ya, ya, ya, I keep on hopin' we'll eat cake by the ocean (Yeah, yeah)

Ooh, ah, ah
Ah, ya, ya, ya, ya, I keep on hopin' we'll eat cake by the ocean
Ooh, ah, ah
Ah, ya, ya, ya, ya, I keep on hopin' we'll eat cake by the ocean","<U+3069><U+3089><U+307B><U+30FC>","0","6","2019-11-04T11:58:39.000Z","UgzwsTs_Ya7Xkh8FxSt4AaABAg","None","FALSE","PAzH-YAlFYc"
"1818","The girl is so cute","M","0","0","2019-11-03T07:57:31.000Z","UgxbbzDct5ANPVrMxTx4AaABAg","None","FALSE","PAzH-YAlFYc"
"1918","video ok, advertising wrong . sure","Grazyna Jakubowska","0","0","2019-11-03T04:08:04.000Z","UgwfA_XZT1RxMXx_m6F4AaABAg","None","FALSE","PAzH-YAlFYc"
"2017","<U+2764><U+2764>c","Isa Gamer","0","0","2019-11-02T18:07:54.000Z","UgwbnIdEtxbDb1YXnj54AaABAg","None","FALSE","PAzH-YAlFYc"
"2117","Ahh , the struggle for finding this song","Hani , _,","0","1","2019-11-01T11:18:56.000Z","Ugyj71ILa4vvdc3Bz2R4AaABAg","None","FALSE","PAzH-YAlFYc"
"2217","Mega Song - mega Ausstrahlung Vocals, fem. Guitar und Drums ... sehr cool!","Texterin Sanja","0","2","2019-10-31T21:02:59.000Z","UgxoBzd0-TOneEqfE914AaABAg","None","FALSE","PAzH-YAlFYc"
"2317","Where is cake are you lying","Sanjay Kumar","0","0","2019-10-31T18:47:03.000Z","UgyhwcPFGVPEBlSDSe54AaABAg","None","FALSE","PAzH-YAlFYc"
"2417","nice song","RED CISCO","0","0","2019-10-31T13:29:34.000Z","UgySpAtg6arzi8jBrlt4AaABAg","None","FALSE","PAzH-YAlFYc"
"2517","Date for my aniversary","teaaxMEC","0","0","2019-10-31T03:47:35.000Z","UgwTirrPVN0vJIqLmFt4AaABAg","None","FALSE","PAzH-YAlFYc"
"2617","Some of y’all ruined my innocence of the song","Mayra.The.Potato","0","2","2019-10-31T00:15:41.000Z","Ugw-oVs7m51aHYZHDhV4AaABAg","None","FALSE","PAzH-YAlFYc"
"2717","Octubre 2019","Ana Maria Juarez Palacios","0","1","2019-10-30T20:21:44.000Z","Ugyn_5-J8LGM-dRyeHB4AaABAg","None","FALSE","PAzH-YAlFYc"
"2817","very good music","Guzman Alonso Perez Lazaro","0","0","2019-10-30T18:01:48.000Z","Ugx9rPQ-ar3ONGBQ_LZ4AaABAg","None","FALSE","PAzH-YAlFYc"
"2917","this was the literal first song with swears that I was allowed to listen to","Elisson Dormezil","0","0","2019-10-29T01:04:52.000Z","Ugw5RB_nErTuPn6n0g54AaABAg","None","FALSE","PAzH-YAlFYc"
"3017","<U+843D><U+8A9E> THE MOVIE<U+304B><U+3089>","<U+540D><U+8D8A><U+3055><U+3093>","1","1","2019-10-28T12:49:37.000Z","UgwVdYruEikEYsWKrpd4AaABAg","None","FALSE","PAzH-YAlFYc"
"3117","This song makes me remember 2016, miss this year, even he had been a shit :’)","mariana teixeira","0","0","2019-10-26T23:39:11.000Z","Ugy-mQYHhrycoCjVxsR4AaABAg","None","FALSE","PAzH-YAlFYc"
"3217","I don't like that song very much. Just wanted to see the lyrics & video.","Jennifer Gill","0","0","2019-10-26T19:11:30.000Z","UgxgikhRxJ0FI56t4Y54AaABAg","None","FALSE","PAzH-YAlFYc"
"3317","I Love Jinjoo<U+2764>","Dende Meta","0","0","2019-10-26T00:48:56.000Z","UgwVlYBDuTM7jiDvynJ4AaABAg","None","FALSE","PAzH-YAlFYc"
"3417","Canadian version:
Syrup by the falls



Mexican: 
Cartel by the border

Sorry if i offend you","Salt_Robot","1","58","2019-10-25T22:41:51.000Z","UgzB5FGZoM1WCESwfFp4AaABAg","None","FALSE","PAzH-YAlFYc"
"3517","Haha! My son covers this song & killz it<U+2763><U+FE0F><U+0001F3A4><U+2665><U+FE0F><U+0001F3B6>","fraziermay","0","1","2019-10-25T19:47:04.000Z","Ugx-Lg9iHzS9Qi0tdj54AaABAg","None","FALSE","PAzH-YAlFYc"
"3617",";-;","poxa cara ela está tão na sua ._.","0","1","2019-10-25T18:31:44.000Z","UgylkRlwaCrpexylK4V4AaABAg","None","FALSE","PAzH-YAlFYc"
"3717","Do you know the one thing that is wrong with this song






It has an ending","Russo Swagger","2","6","2019-10-25T07:31:15.000Z","Ugwc8Tis0xbDdVjNVWN4AaABAg","None","FALSE","PAzH-YAlFYc"
"3817","Es la megor cancion que e escuchado","jeniffer rubi Gonzalez","0","0","2019-10-25T02:10:27.000Z","UgxJypPT-bDRRyBgvBR4AaABAg","None","FALSE","PAzH-YAlFYc"
"3917","why Trevor playing the bass","Manuel","0","0","2019-10-24T15:25:30.000Z","Ugy6B1Zq9ohWKYjAyzR4AaABAg","None","FALSE","PAzH-YAlFYc"
"4017","Am I the single one who checks the comments at a dirty song?","Mistery Girl","0","3","2019-10-24T11:33:38.000Z","UgzinAfE8BXvCUgUYlN4AaABAg","None","FALSE","PAzH-YAlFYc"
"4117","Can someone explain to me the meaning that everyone talks aboult ?","Hussein Basil","0","3","2019-10-24T08:29:54.000Z","Ugy0TXB-Gir3RLwBFBp4AaABAg","None","FALSE","PAzH-YAlFYc"
"4217","*I don't know why this is in the comments of lyric video but:*
No, no
Oh, no
See you walking 'round like it's a funeral
Not so serious, girl, why those feet cold?
We just getting started, don't you tiptoe
Tiptoe, ah

Waste time with a masterpiece
Don't waste time with a masterpiece
You should be rolling with me
You should be rolling with me, ah
You're a real-life fantasy
You're a real-life fantasy
But you're moving so carefully
Let's start living dangerously

Talk to me, baby
I'm going blind from this sweet-sweet craving
Whoa-oh
Let's lose our minds and go fucking crazy
Ah ya ya ya ya
I keep on hoping we'll eat cake by the ocean
Walk for me, baby
I'll be Diddy, you'll be Naomi, whoa-oh
Let's lose our minds and go fucking crazy
Ah ya ya ya ya
I keep on hoping we'll eat cake by the ocean

Goddamn
See you licking frosting from your own hands
Want another taste, I'm begging, yes ma'am
I'm tired of all this candy on the dry land
Dry land, oh

Waste time with a masterpiece
Don't waste time with a masterpiece
You should be rolling with me
You should be rolling with me, ah
You're a real-life fantasy
You're a real-life fantasy
But you're moving so carefully
Let's start living dangerously, whoah

Talk to me, baby
I'm going blind from this sweet craving
Whoa-oh
Let's lose our minds and go fucking crazy
Ah ya ya ya ya
I keep on hoping we'll eat cake by the ocean
Walk for me, baby (walk for me now)
I'll be Diddy, you'll be Naomi, whoa-oh
Let's lose our minds and go fucking crazy
Ah ya ya ya ya
I keep on hoping
We'll eat cake by the ocean (ooh, aah)
Ah ya ya ya ya
I keep on hoping
We'll eat cake by the ocean (ooh, aah)
Ah ya ya ya ya
I keep on hoping
We'll eat cake by the ocean (ooh, aah)

You're fucking delicious
Talk to me, girl

Talk to me, baby
I'm going blind from this sweet-sweet craving
Whoa-oh
Let's lose our minds and go fucking crazy
Ah ya ya ya ya
I keep on hoping
We'll eat cake by the ocean
Walk for me, baby (walk for me now)
I'll be Diddy, you'll be Naomi, whoa-oh
Let's lose our minds and go fucking crazy
Ah ya ya ya ya
I keep on hoping
We'll eat cake by the ocean

Red velvet, vanilla, chocolate in my life
Confetti, I'm ready, I need it every night
Red velvet, vanilla,
Chocolate in my life (ah ya ya ya ya)
I keep on hoping
We'll eat cake by the ocean","Madi ayyy lmao","0","1","2019-10-23T21:12:53.000Z","UgwQ_-WoXpc5Wz1xQz14AaABAg","None","FALSE","PAzH-YAlFYc"
"4317","<U+0001F602>","Ali Qazilbash","0","0","2019-10-23T15:43:32.000Z","UgwsvY7GFYtsdRDKzS54AaABAg","None","FALSE","PAzH-YAlFYc"
"4417","Finnish version would be kalja by the joki","Eetu Leinonen","0","0","2019-10-23T12:38:13.000Z","Ugww5ExCjTIDhRvDqPl4AaABAg","None","FALSE","PAzH-YAlFYc"
"4517","i love this song","Riley Long","0","0","2019-10-23T10:15:26.000Z","UgzpPotPrZ6zJaw_Yw54AaABAg","None","FALSE","PAzH-YAlFYc"
"4617","Cade os br porra","eae galera que joga fortnite","0","0","2019-10-22T03:19:20.000Z","UgyFmDGl5g_4ZsloK2p4AaABAg","None","FALSE","PAzH-YAlFYc"
"4717","LOve LOve ...!!!","diamond skys","0","0","2019-10-21T16:53:29.000Z","UgxtQjvdtnbafvZh2Tp4AaABAg","None","FALSE","PAzH-YAlFYc"
"4817",":)","DAY TRADING PLAYLIST","0","0","2019-10-21T02:39:17.000Z","UgzFI1ng2_9qSPqJOZZ4AaABAg","None","FALSE","PAzH-YAlFYc"
"4917","hola hablas español???","¿llegaremos a los 100.000 subs? ????","0","1","2019-10-21T01:36:21.000Z","UgwWQbtjx8cIp1kRjxl4AaABAg","None","FALSE","PAzH-YAlFYc"
"505","https://youtu.be/S-BwjaqXk9I","Nary Mania","0","0","2019-10-21T01:19:26.000Z","UgxPSOCmx__oTlYOIx94AaABAg","None","FALSE","PAzH-YAlFYc"
"519","epic foot fetish bro","Dominic McLeod","0","0","2019-10-20T04:44:24.000Z","UgxK5UZUer86sLWe9VN4AaABAg","None","FALSE","PAzH-YAlFYc"
"525","I loved the mash-up of this song and Smooth by Santana and Rob Thomas, that's was lit!
Same with New Rules by Dua Lipa mashed up with this song.
I miss those mash-ups, now I gotta make em","Alex Arias","0","0","2019-10-20T02:36:12.000Z","UgyFBUBBrlrTfOoOibx4AaABAg","None","FALSE","PAzH-YAlFYc"
"535","<U+0001F370> by the ocean my dance","Dior Zeus","0","0","2019-10-19T11:08:04.000Z","Ugzy9qF1l1KbhCe7Mdt4AaABAg","None","FALSE","PAzH-YAlFYc"
"545","well music :) thanx south park","Emily Motion VFX","0","0","2019-10-18T22:03:22.000Z","Ugzz4fzrdvoEzM0Ti2p4AaABAg","None","FALSE","PAzH-YAlFYc"
"555","Futparodias alguem?","Guylherme","0","1","2019-10-18T04:34:18.000Z","UgzEysn-ysr7_E6IWq14AaABAg","None","FALSE","PAzH-YAlFYc"
"565","I'm a an adult and realized just after reading these comments what it meant...","sdsfffgfdg","4","6","2019-10-17T13:00:19.000Z","UgwIFftgx-pDl4-TAzp4AaABAg","None","FALSE","PAzH-YAlFYc"
"575","Não precisa da letra por cima, só o vídeo já ficou bom.","Vitor Silveira","0","0","2019-10-15T10:57:43.000Z","UgxT_8B7BYXzmpy1j-V4AaABAg","None","FALSE","PAzH-YAlFYc"
"585","This song definetely helped me out of a bad personal situation yesterday and even fixed my disrupted relationship playing this song on a late1980ies Ghettoblaster :-)","RheinErftVideo","0","0","2019-10-13T09:04:52.000Z","UgyHPhm_RloWA_x_c6B4AaABAg","None","FALSE","PAzH-YAlFYc"
"595","Wtf is this MV? Where's the ocean?! 
My disappointment is immeasurable and my day has been ruined.","Syeda Asif","0","0","2019-10-12T06:31:56.000Z","Ugyn0iGO0E-slzTmwMd4AaABAg","None","FALSE","PAzH-YAlFYc"
"605","Has anyone listened to this in 2015 and came back to it in 2019","Yahya Soltavi","1","9","2019-10-11T23:17:18.000Z","UgwBC9f-b3f6TeHL2Qh4AaABAg","None","FALSE","PAzH-YAlFYc"
"619","Rainbow Dash - Ocean (Official Music Video)","NicoleWattersonShow","0","1","2019-10-11T12:43:54.000Z","UgwKgoNeOESSqdGyzi94AaABAg","None","FALSE","PAzH-YAlFYc"
"625","granny's soup  2:39","S Saky","0","0","2019-10-11T10:26:08.000Z","Ugz3ZZ4gOU6ETitsJBB4AaABAg","None","FALSE","PAzH-YAlFYc"
"635","I always thought the music video would just be a cake doing random things like surfing, playing volleyball and just sunbathing.","Yang Koete","0","9","2019-10-10T04:56:29.000Z","Ugx9gi3TOTGcIWRnnM94AaABAg","None","FALSE","PAzH-YAlFYc"
"645","Tip joe tip joe","Angi R.Castellini","0","0","2019-10-10T01:06:43.000Z","Ugw4pvu_xsz2EYI3HB14AaABAg","None","FALSE","PAzH-YAlFYc"
"655","No, no
Oh, no
See you walking 'round like it's a funeral
Not so serious, girl, why those feet cold?
We just getting started, don't you tiptoe
Tiptoe, ah
Waste time with a masterpiece
Don't waste time with a masterpiece
You should be rolling with me
You should be rolling with me, ah
You're a real-life fantasy
You're a real-life fantasy
But you're moving so carefully
Let's start living dangerously
Talk to me, baby
I'm going blind from this sweet-sweet craving
Whoa-oh
Let's lose our minds and go fucking crazy
Ah ya ya ya ya
I keep on hoping we'll eat cake by the ocean
Walk for me, baby
I'll be Diddy, you'll be Naomi, whoa-oh
Let's lose our minds and go fucking crazy
Ah ya ya ya ya
I keep on hoping we'll eat cake by the ocean
Goddamn
See you licking frosting from your own hands
Want another taste, I'm begging, yes ma'am
I'm tired of all this candy on the dry land
Dry land, oh
Waste time with a masterpiece
Don't waste time with a masterpiece
You should be rolling with me
You should be rolling with me, ah
You're a real-life fantasy
You're a real-life fantasy
But you're moving so carefully
Let's start living dangerously, whoah
Talk to me, baby
I'm going blind from this sweet craving
Whoa-oh
Let's lose our minds and go fucking crazy
Ah ya ya ya ya
I keep on hoping we'll eat cake by the ocean
Walk for me, baby (walk for me now)
I'll be Diddy, you'll be Naomi, whoa-oh
Let's lose our minds and go fucking crazy
Ah ya ya ya ya
I keep on hoping
We'll eat cake by the ocean (ooh, aah)
Ah ya ya ya ya
I keep on hoping
We'll eat cake by the ocean (ooh, aah)
Ah ya ya ya ya
I keep on hoping
We'll eat cake by the ocean (ooh, aah)
You're fucking delicious
Talk to me, girl
Talk to me, baby
I'm going blind from this sweet-sweet craving
Whoa-oh
Let's lose our minds and go fucking crazy
Ah ya ya ya ya
I keep on hoping
We'll eat cake by the ocean
Walk for me, baby (walk for me now)
I'll be Diddy, you'll be Naomi, whoa-oh
Let's lose our minds and go fucking crazy
Ah ya ya ya ya
I keep on hoping
We'll eat cake by the ocean
Red velvet, vanilla, chocolate in my life
Confetti, I'm ready, I need it every night
Red velvet, vanilla,
Chocolate in my life (ah ya ya ya ya)
I keep on hoping
We'll eat cake by the ocean","Roldean","0","7","2019-10-09T16:31:04.000Z","Ugw8mOpMLhslbsc0YBZ4AaABAg","None","FALSE","PAzH-YAlFYc"
"665","This song is still relevant god damn it","Kylio","0","9","2019-10-09T13:38:54.000Z","UgyL0ZJFYwC9SO5y4tJ4AaABAg","None","FALSE","PAzH-YAlFYc"
"675","I just neeeedah pastry","Rohan Purohit","0","1","2019-10-08T13:10:42.000Z","UgyqIu-CV-rZddp6Yux4AaABAg","None","FALSE","PAzH-YAlFYc"
"685","Why Joe  is so Damn handsome <U+0001F60D>","Marinette Dupain Cheng","0","1","2019-10-07T23:52:27.000Z","UgwbF9OKIitEcrBLHGR4AaABAg","None","FALSE","PAzH-YAlFYc"
"695","The Ocean Wall?","Ted Bates","0","0","2019-10-07T07:29:23.000Z","UgwilJqh3sb6h7vB-DB4AaABAg","None","FALSE","PAzH-YAlFYc"
"705","UUUUUUUU AHAAA !!! AYAYAYAYAYA !!!","Azart","0","1","2019-10-06T18:03:58.000Z","UgyV_ddLCmFYiU0dcHN4AaABAg","None","FALSE","PAzH-YAlFYc"
"719","@haVoC gaming could use the goddamn part for his videos","Robert Lopez","0","0","2019-10-04T00:01:31.000Z","UgzPafgRLZhVSny4wjZ4AaABAg","None","FALSE","PAzH-YAlFYc"
"725","the bass >>>>>","undero0s","0","0","2019-10-02T03:26:59.000Z","UgzZUQq-qI2d-EuLqYR4AaABAg","None","FALSE","PAzH-YAlFYc"
"735","In 2016, I heard this song a lot and I loved it but never knew the name of the song is and the band","xXx Jocelyn xXx","0","3","2019-10-02T02:21:41.000Z","UgykW8M7ngxv1SQaieB4AaABAg","None","FALSE","PAzH-YAlFYc"
"745","My dad: do you wanna cake from that bakery?
Me: Na... I'll pass","Masked Titan","0","12","2019-10-02T01:28:11.000Z","UgwIQuN5cB-05neW_nl4AaABAg","None","FALSE","PAzH-YAlFYc"
"755","Get sand in your cake YUK!!!!","Sparky Spitz","0","0","2019-10-01T08:21:39.000Z","UgyPNzYUNC45qW3312x4AaABAg","None","FALSE","PAzH-YAlFYc"
"765","Joe looks so young aaahhh","Boi Lean","0","1","2019-09-30T20:30:24.000Z","UgypHP7Hf4TyroMqYQx4AaABAg","None","FALSE","PAzH-YAlFYc"
"775","Red Velvet is delicious!!! <U+0001F370>","AL Ramos","0","2","2019-09-30T15:39:21.000Z","Ugzy1Mzmp4Hzljck7rB4AaABAg","None","FALSE","PAzH-YAlFYc"
"785","This song came out exactly 3 years ago!!!!! Nice!!!!!!!!","Renuyel Pam","0","0","2019-09-30T10:48:09.000Z","UgzhMyBY4dwddX8nv8t4AaABAg","None","FALSE","PAzH-YAlFYc"
"795","Aussie Verizon is milo by the bank","Renuyel Pam","0","0","2019-09-30T10:45:58.000Z","UgytGqD4sO7SXRftnHB4AaABAg","None","FALSE","PAzH-YAlFYc"
"805","Are you Speed Drifters player?","<U+5343><U+8449><U+305F><U+304F><U+307F>","0","0","2019-09-30T07:01:21.000Z","Ugz3fl88EQ2to0MdBPR4AaABAg","None","FALSE","PAzH-YAlFYc"
"819","I DONT CARE WHAT YEAR YOU ARE LISTENING","Ezekielle Diaz","0","1","2019-09-30T02:49:43.000Z","UgzXV5gc0h0lGpm_It54AaABAg","None","FALSE","PAzH-YAlFYc"
"825","The dirty version is so much better than original","Reva Schuller","0","0","2019-09-28T01:16:41.000Z","Ugx6u0-lQnJCjUohaTR4AaABAg","None","FALSE","PAzH-YAlFYc"
"835","This is my dance","Baby Koh","0","0","2019-09-27T10:27:32.000Z","UgwiEIRroxnQsr15W694AaABAg","None","FALSE","PAzH-YAlFYc"
"845","La cancion favorita de mi compañero said :v","Jair Moreira","0","1","2019-09-25T01:55:14.000Z","UgylcoOAU9ZSQQyTF7B4AaABAg","None","FALSE","PAzH-YAlFYc"
"855","Erre gólyatáncoltam","Kata Csató","0","0","2019-09-24T20:38:38.000Z","UgzEdsnbaZVz7guk57V4AaABAg","None","FALSE","PAzH-YAlFYc"
"865","Why are so suprised what this song is acctually about?","Ziruto Z","1","4","2019-09-24T20:17:34.000Z","UgxlYFf1F2q_wZBPdeF4AaABAg","None","FALSE","PAzH-YAlFYc"
"875","No one:

Literally no one:

Me: Walks like a Victoria's Secret model everytime I heard this song.","Irrina Zehra","0","82","2019-09-24T14:08:33.000Z","UgxJUoiLYvhhlrWoV_d4AaABAg","None","FALSE","PAzH-YAlFYc"
"885","<U+3055><U+3042><U+3044><U+3053><U+304A><U+270C><U+0001F609><U+0001F4A8>","<U+304B><U+308F><U+304D><U+305F><U+3058><U+3085><U+3093><U+3053>","0","0","2019-09-23T10:38:07.000Z","Ugzc7ODNGhzJKZ2tF1R4AaABAg","None","FALSE","PAzH-YAlFYc"
"895","I am today years old when I found out this song isn't about cake","Kyrone cristal Caacbay","0","3","2019-09-23T02:35:19.000Z","Ugwni7RmvxhB0KfYv4N4AaABAg","None","FALSE","PAzH-YAlFYc"
"905","BR ?","André Zuero BR","0","0","2019-09-21T22:44:07.000Z","Ugz02cBTYVXxSMpAk5l4AaABAg","None","FALSE","PAzH-YAlFYc"
"919","Chilean version:
Pastel de choclo en la costa.
(Corn cake by the shore)","José Zamorano","0","3","2019-09-21T20:44:30.000Z","UgyvUfmYoLFskrXNgW94AaABAg","None","FALSE","PAzH-YAlFYc"
"925","Aqui é BRAZUCA P0RRA","Natanzin Nonimado","0","1","2019-09-21T01:13:06.000Z","Ugw13u3YOG99PQ4VLg14AaABAg","None","FALSE","PAzH-YAlFYc"
"935","The Russian version would be vodka by the ocean","gitte samonte","1","3","2019-09-20T10:20:58.000Z","UgzL3pZmf6vNbwMhTG94AaABAg","None","FALSE","PAzH-YAlFYc"
"945","Complement 5 people today in person let me know how you do.  Because you're perfect forget your flaws remember your positives you are amazing in more than one aspect have a good day","Lucid Tries","0","0","2019-09-20T08:06:53.000Z","UgwnOn98IpWmiTrwA1d4AaABAg","None","FALSE","PAzH-YAlFYc"
"955","4 years later and I finally found out he was saying funfetti and not ""fooyetti""","Sophie Phillips","0","4","2019-09-20T06:41:56.000Z","UgzLV1u7gWWCXCMKTX54AaABAg","None","FALSE","PAzH-YAlFYc"
"965","Middle School: The Worst Years Of My Life","Foxzinéo<U+30C4>","0","0","2019-09-19T20:08:59.000Z","UgwPv-HWqdh2LMtP3y14AaABAg","None","FALSE","PAzH-YAlFYc"
"975","oi tudo bem","jose henrique","0","0","2019-09-16T14:15:24.000Z","Ugw1XsuOY_GNCIQUQ4N4AaABAg","None","FALSE","PAzH-YAlFYc"
"985","cara ca eu nao sei falar ingles","Gleberson Zinsly","0","1","2019-09-13T23:58:20.000Z","Ugwg_HoS6tr5xn0pO554AaABAg","None","FALSE","PAzH-YAlFYc"
"995","<U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D>","D L","0","0","2019-09-13T19:07:55.000Z","UgxmexfW3aKQaMYkB8p4AaABAg","None","FALSE","PAzH-YAlFYc"
"1005","His face is very girly actually <U+0001F602> i like his talent and his humor seriously, i wish to have a husband like him <U+0001F602>","your mom","0","0","2019-09-13T12:11:14.000Z","UgxypwXcrDV3U2tWxxd4AaABAg","None","FALSE","PAzH-YAlFYc"
"1019","Momos by the Himalayas anyone? <U+0001F1F3><U+0001F1F5>","XY Z","0","0","2019-09-13T03:31:41.000Z","UgwQawbJsS_7ULlphqp4AaABAg","None","FALSE","PAzH-YAlFYc"
"1025","Essa music e best","Isaias Ferreira","0","2","2019-09-13T00:53:07.000Z","Ugwo06TPefvMgR-mA0h4AaABAg","None","FALSE","PAzH-YAlFYc"
"1035","nobody:
my brain in a test: AYAYAYAYA","bill limo","0","30","2019-09-12T23:38:37.000Z","UgxEEjyhvRVDaczpjld4AaABAg","None","FALSE","PAzH-YAlFYc"
"1045","I hatte this song","Nicola Cattaneo","0","0","2019-09-12T15:21:19.000Z","UgyNWMarugT7jJlcKG54AaABAg","None","FALSE","PAzH-YAlFYc"
"1055","Why this song have 20k<U+0001F44E><U+0001F3FB>????","laguggis gug","0","0","2019-09-12T11:06:54.000Z","Ugxyz9PHN7Dwha1dARl4AaABAg","None","FALSE","PAzH-YAlFYc"
"1065","here i was thinking about eating cake by the ocean would be so fun and then i read the comments...","Rosary Manna","0","1","2019-09-12T07:54:45.000Z","Ugyy6zAwtVhqcqAvOWh4AaABAg","None","FALSE","PAzH-YAlFYc"
"1075","0:06 ""Ne izbacuješ""","Dimitrije Dozet","0","0","2019-09-11T21:36:24.000Z","UgziQibFcTDDvD3VMWV4AaABAg","None","FALSE","PAzH-YAlFYc"
"1085","In Mexico would be Taco by Acapulco shore.","Nick O' Teene.","0","3","2019-09-10T07:31:35.000Z","UgyPV8hTvx6S3eJaHNx4AaABAg","None","FALSE","PAzH-YAlFYc"
"1095","A lot  of people say this song isn't actually about a cake so what is it about? (it's a joke ok)","Nicole Pavani","2","2","2019-09-09T23:10:39.000Z","Ugz3WV2Kcds76ki6fdh4AaABAg","None","FALSE","PAzH-YAlFYc"
"1109","omg i love this song","scarlet shang","0","0","2019-09-09T14:00:43.000Z","UgzaJDo54oiX2THvV4x4AaABAg","None","FALSE","PAzH-YAlFYc"
"1119","i kinda regret singing this out loud as a kid not knowing what the ""cake"" he was talking about really was lmao","Bomby Anims","0","5","2019-09-08T04:03:59.000Z","UgwrDdV7P7RX9xKRgyl4AaABAg","None","FALSE","PAzH-YAlFYc"
