"","Comment","User","ReplyCount","LikeCount","PublishTime","CommentId","ParentID","ReplyToAnotherUser","VideoID"
"432","<U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F525>","susi yaya","0","0","2019-11-16T17:06:55.000Z","UgxtsSgpcQFNmt0uC-F4AaABAg","None","FALSE","r32IDx01CeU"
"433","<U+0001F525><U+0001F525><U+0001F525><U+0001F525>","Camille *","0","0","2019-11-16T17:06:03.000Z","UgxUuWOGRUXqnB0nQ3l4AaABAg","None","FALSE","r32IDx01CeU"
"434","Now it's 725K views,
Like when it reaches 1M <U+0001F60A>","Rashmi Malla","0","0","2019-11-16T17:05:32.000Z","UgxBgImVOwxvxkGfpj14AaABAg","None","FALSE","r32IDx01CeU"
"435","He is always the best!!!<U+0001F63B><U+0001F63B>
#ZAYNFOREVER","saswa thanya","0","1","2019-11-16T17:05:15.000Z","UgxA2XU5eE4iaOxXAyp4AaABAg","None","FALSE","r32IDx01CeU"
"436","2019/11/16/8;04pm/saturday","reden messi","0","0","2019-11-16T17:04:22.000Z","UgyAaz7IN1VbZF2lH8p4AaABAg","None","FALSE","r32IDx01CeU"
"437","FUCKIIIING SICK ! <U+0001F525>","MJ MUSIX","0","0","2019-11-16T17:04:21.000Z","UgyCz7MhqVtZjfAPdx94AaABAg","None","FALSE","r32IDx01CeU"
"438","Zayn I need to meet you. You are the one of more valuable thing. <U+0001F49C><U+0001F49C><U+0001F49C>","Create_ muzik","0","0","2019-11-16T17:04:11.000Z","Ugx9PEflGJIdcKTZkKJ4AaABAg","None","FALSE","r32IDx01CeU"
"439","Ommmggg zayn u really going to kill me","Angel 7","0","0","2019-11-16T17:04:04.000Z","UgwVP38dbaOCqncONEx4AaABAg","None","FALSE","r32IDx01CeU"
"440","Kurdish fans 
plz come back 1D i love you","reden messi","0","0","2019-11-16T17:03:55.000Z","UgyLla-iiAneISTG6lR4AaABAg","None","FALSE","r32IDx01CeU"
"441","the lyrics are trash man, like ok singing is good but wtf are you singing","Abdullah Fayez","0","0","2019-11-16T17:02:40.000Z","UgxRE0Y2KxdxpYD5YCN4AaABAg","None","FALSE","r32IDx01CeU"
"442","Please return with one direction","Walker's Fan","0","0","2019-11-16T17:01:36.000Z","UgyfgLsriDy_bn-6kZZ4AaABAg","None","FALSE","r32IDx01CeU"
"443","i am getting lucifer vibe from this","rahul_lyt","0","0","2019-11-16T17:01:29.000Z","UgyBctX1XM2NDbb-3v14AaABAg","None","FALSE","r32IDx01CeU"
"444","i don't know but it describes something i feel","Shood Tommo","0","0","2019-11-16T17:01:02.000Z","UgziNpFW6teRlcnEIWZ4AaABAg","None","FALSE","r32IDx01CeU"
"445","My new anesthetic <U+0001F5A4>","<U+062C><U+064A><U+0646><U+064A> <U+0643><U+064A><U+0645>","0","0","2019-11-16T16:59:41.000Z","Ugxz7KEWTzJUk-oCj4h4AaABAg","None","FALSE","r32IDx01CeU"
"446","Ahh your voice makes everything beautiful and powerful <U+0001F60D><U+0001F525>","<U+062C><U+064A><U+0646><U+064A> <U+0643><U+064A><U+0645>","0","0","2019-11-16T16:57:34.000Z","UgxKdlK1FBbqQzP0N8B4AaABAg","None","FALSE","r32IDx01CeU"
"447","Now that's a song which sets your soul on fire!!! WELL DONE Z!!!!!","Novera Afseen","0","1","2019-11-16T16:56:42.000Z","UgzlQtkwYScMc1lfP8h4AaABAg","None","FALSE","r32IDx01CeU"
"448","I'm waiting for the Lucifer/Marvel  fans to make edits with this song","LB DJ","0","0","2019-11-16T16:56:16.000Z","Ugz65u6Js2czRO5Rwc94AaABAg","None","FALSE","r32IDx01CeU"
"449","We r HERE before 1M!!
Hit like for a PROOF","Anti Tribe","0","1","2019-11-16T16:55:59.000Z","Ugy14_Dye-Ut5SdDEpx4AaABAg","None","FALSE","r32IDx01CeU"
"450","Tbh e amount of people that love ZAYN
<U+2B07><U+FE0F>","Bryanna Horan","0","3","2019-11-16T16:55:57.000Z","UgyFO6t2FU08gwJIRHB4AaABAg","None","FALSE","r32IDx01CeU"
"451","finally made a song for motivation from breakup","Ramij Raja","0","0","2019-11-16T16:55:55.000Z","Ugy3USrVL4WYDrMhgV14AaABAg","None","FALSE","r32IDx01CeU"
"452","The best song!!!!!!","Génesis L","0","0","2019-11-16T16:55:43.000Z","Ugzomsp19MtUqbnIjOJ4AaABAg","None","FALSE","r32IDx01CeU"
"453","<U+0001F525><U+0001F525><U+0001F525>","Iann Gabriel","0","0","2019-11-16T16:55:38.000Z","UgwqoQOo8-jLQf8cJbx4AaABAg","None","FALSE","r32IDx01CeU"
"454","La voz es igual a la de Harry Style","AL G","0","0","2019-11-16T16:48:39.000Z","UgzEGreUzZ1bCmtWBA14AaABAg","None","FALSE","r32IDx01CeU"
"455","Adam Lambert would have done it better.","Mahmoud Yassien","0","0","2019-11-16T16:48:22.000Z","UgzQPvuyy4Yh3ESXptl4AaABAg","None","FALSE","r32IDx01CeU"
"456","Hey I didn't get this song on Spotify <U+0001F62D><U+0001F62D>","Avik Shaw","0","0","2019-11-16T16:47:47.000Z","UgzM-NFYgs0PQG1MSYl4AaABAg","None","FALSE","r32IDx01CeU"
"457","Thts what Quality song is","PUBG BEST SHOTS","0","0","2019-11-16T16:45:46.000Z","Ugz7kOU9HbcdN4_nkZx4AaABAg","None","FALSE","r32IDx01CeU"
"458","Spotify?","OPIUM","0","0","2019-11-16T16:44:44.000Z","UgyOSxrtUOB5Nj1H0Sl4AaABAg","None","FALSE","r32IDx01CeU"
"459","'you better run from me'
'before i take your soul'
is a punching  line<U+0001F44D><U+0001F3FD>
edit...
why? view is to less.
.","chizooo curd","0","1","2019-11-16T16:43:56.000Z","UgwOhYO1sTUDungiH114AaABAg","None","FALSE","r32IDx01CeU"
"460","Amazing  song..I'm obsessed with this","Isabella Henao","0","0","2019-11-16T16:40:44.000Z","UgwcNzMDNyFXjKRGycZ4AaABAg","None","FALSE","r32IDx01CeU"
"461","wow.","Triple6","0","0","2019-11-16T16:40:10.000Z","Ugy8i745LyHVktY8W6d4AaABAg","None","FALSE","r32IDx01CeU"
"462","Ooooooh my boy","sara radahd","0","0","2019-11-16T16:39:31.000Z","UgzIzqL05JF7vI776Ad4AaABAg","None","FALSE","r32IDx01CeU"
"463","Turkey <U+0001F1F9><U+0001F1F7><U+0001F1F9><U+0001F1F7><U+0001F1F9><U+0001F1F7>","Imren Lokgul","0","0","2019-11-16T16:38:47.000Z","Ugzg7gnyKgY76xpRKEh4AaABAg","None","FALSE","r32IDx01CeU"
"464","Give this man a Grammy","Mr Mental","0","0","2019-11-16T16:38:27.000Z","UgzWC56sInIXPW84ubN4AaABAg","None","FALSE","r32IDx01CeU"
"465","why does this song sounds like the contestants uses in ""World of Dance""","Quinnvc","0","0","2019-11-16T16:38:20.000Z","UgzB4pBVVblYH8_nJ2V4AaABAg","None","FALSE","r32IDx01CeU"
"466","I love Flames <U+0001F525><U+0001F525><U+0001F525>, <U+0001F496>","Rosario Rodríguez","0","0","2019-11-16T16:38:00.000Z","Ugy1ek9E2-87CbfRrF94AaABAg","None","FALSE","r32IDx01CeU"
"467","So fuckin beautiful","Ali Adel","0","1","2019-11-16T16:37:44.000Z","UgziqU6JHU0VyGmjNOR4AaABAg","None","FALSE","r32IDx01CeU"
"468","Una mierda que hayan sacado esta joyita en spotifity","Peace Riffo Cárdenas","0","0","2019-11-16T16:37:05.000Z","UgyoFAIhl2mSt6Or6Ul4AaABAg","None","FALSE","r32IDx01CeU"
"469","I LOVE IT!!","Rimsha Khan","0","0","2019-11-16T16:36:35.000Z","UgzoMrqk_ryP6l8-BoN4AaABAg","None","FALSE","r32IDx01CeU"
"470","LIGHT ME UP IN FLAMES...
<U+0001F50A><U+0001F50A><U+0001F525><U+0001F525><U+0001F3B6>","Roo Edwards","0","0","2019-11-16T16:35:38.000Z","Ugw4v3JyZ4-8xJwnfzJ4AaABAg","None","FALSE","r32IDx01CeU"
"471","<U+0001F493><U+0001F493><U+0001F493><U+0001F493><U+0001F493><U+0001F493><U+0001F493>","Shreya Singh Raghuvanshi","0","0","2019-11-16T16:33:39.000Z","UgwawsvA9oo8NMVgU0Z4AaABAg","None","FALSE","r32IDx01CeU"
"472","I love this song <U+0001F525><U+0001F525><U+0001F525>","Ross Rodríguez","0","0","2019-11-16T16:33:20.000Z","UgzzGtpSFR_WfDoVIyR4AaABAg","None","FALSE","r32IDx01CeU"
"473","Art, zayn is art.","Roo Edwards","0","0","2019-11-16T16:33:06.000Z","Ugzg0YhtkSmNL3Cdq6J4AaABAg","None","FALSE","r32IDx01CeU"
"474","Best part:
If I go let me go
Don't u follow me, let me go 
I will let u down, let me go 
Even if your heart can't take it 
Light me up in flames","Yasmin","0","0","2019-11-16T16:31:07.000Z","UgzmWOPh9d9Y9dKE8Wt4AaABAg","None","FALSE","r32IDx01CeU"
"475","Let me go <U+0001F97A><U+0001F97A><U+0001F97A>","gerçek ask","0","0","2019-11-16T16:30:38.000Z","UgzmAr40NHhH8VqO-f14AaABAg","None","FALSE","r32IDx01CeU"
"476","<U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F970>","gerçek ask","0","0","2019-11-16T16:30:17.000Z","UgzqHJ5fzwKxpzorCJ94AaABAg","None","FALSE","r32IDx01CeU"
"477","Guys am i the only one who see’s this <U+0001F525> in lucifer series <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+0001F64F><U+0001F525>","sayed mh","0","0","2019-11-16T16:30:16.000Z","Ugy7WJC1da4X9F8_CT94AaABAg","None","FALSE","r32IDx01CeU"
"478","<U+0D2E><U+0D32><U+0D2F><U+0D3E><U+0D33><U+0D40><U+0D38><U+0D4D> <U+0D09><U+0D23><U+0D4D><U+0D1F><U+0D4A> <U+2763><U+FE0F><U+0001F447>","deon rozario","0","0","2019-11-16T16:28:20.000Z","Ugy3b43IjpDs_7ktPIV4AaABAg","None","FALSE","r32IDx01CeU"
"479","<U+0001F525><U+0001F525>","kristen pink","0","0","2019-11-16T16:28:04.000Z","Ugx5W5HudelrVAlPOK94AaABAg","None","FALSE","r32IDx01CeU"
"480","Es una musica ideal para la serie de Lucifer","Tsiu Ruiz","0","0","2019-11-16T16:27:50.000Z","UgyjszS6ulN44Odv6D94AaABAg","None","FALSE","r32IDx01CeU"
"481","This song's givin' me chills<U+0001F525><U+0001F525><U+0001F525>  #FcukinLit","Chahat","0","0","2019-11-16T16:27:35.000Z","UgwHOAq3anmgkfDs-3Z4AaABAg","None","FALSE","r32IDx01CeU"
"482","La voz de Zayn es una obra de arte <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>","Ruth Sosa","0","0","2019-11-16T16:26:39.000Z","Ugy1uRVmwHXAn2vYiSd4AaABAg","None","FALSE","r32IDx01CeU"
"483","This one suberb","Mehul Diyora","0","0","2019-11-16T16:25:59.000Z","UgzJ1HXMs1iRqtJmDch4AaABAg","None","FALSE","r32IDx01CeU"
"484","The way he says ""light me up"" ACTUALLY LIGHTS ME UP","Saleha Amir","0","0","2019-11-16T16:25:52.000Z","Ugzmwd-i7eJ9nug8ko94AaABAg","None","FALSE","r32IDx01CeU"
"485","La voz de Zayn es una obra de arte <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>","Ruth Sosa","0","0","2019-11-16T16:25:40.000Z","UgxOfSl_ldgRVdMF69B4AaABAg","None","FALSE","r32IDx01CeU"
"486","Beautiful <U+0001F60D>","Anika sayed Shoptorshi","0","0","2019-11-16T16:25:14.000Z","Ugyg0g4cRTxeCPhROTN4AaABAg","None","FALSE","r32IDx01CeU"
"487","I hope we can got the official video","Adhik Abra","0","0","2019-11-16T16:24:58.000Z","Ugx8V2PrZce7UTVPXGN4AaABAg","None","FALSE","r32IDx01CeU"
"488","<U+0001F525><U+0001F525><U+0001F525><U+0001F525>","Jenn Cass","0","0","2019-11-16T16:23:48.000Z","UgxtQXo3K7pbb8SNYXF4AaABAg","None","FALSE","r32IDx01CeU"
"489","ARTEEEEEEE","Diana A S Camus","0","0","2019-11-16T16:23:15.000Z","UgyLj_9g-U5mg2EC9sh4AaABAg","None","FALSE","r32IDx01CeU"
"490","Love his deep voice","Positive Girl","0","0","2019-11-16T16:23:02.000Z","UgzMYACW9zuMehi8nWl4AaABAg","None","FALSE","r32IDx01CeU"
"491","I literally love this <U+0001F62D>","Alisha Chowdhury","0","0","2019-11-16T16:22:30.000Z","UgxxQ_JHRcILRW9M3b94AaABAg","None","FALSE","r32IDx01CeU"
"492","This sounds like a song that’ll fit in the show “Lucifer”","Lindsay K","11","506","2019-11-16T16:21:44.000Z","UgxuWwnItCDYMARm8rt4AaABAg","None","FALSE","r32IDx01CeU"
"493","wow","Leleh","0","0","2019-11-16T16:20:20.000Z","UgwZnj4_7JRg9n-rS_h4AaABAg","None","FALSE","r32IDx01CeU"
"494","So amazing my bro lovely so awesome lyrics zayn","Nurshed King","0","1","2019-11-16T16:19:06.000Z","UgypXYyo1X_PQ6TESM54AaABAg","None","FALSE","r32IDx01CeU"
"495","You so amazing Zayn <U+0001F5A4>","Meryy Arosscca","0","0","2019-11-16T16:17:35.000Z","Ugw4j5RpfShK4uH0Nfd4AaABAg","None","FALSE","r32IDx01CeU"
"496","It's because Gigi","Farrel Mahatir","0","0","2019-11-16T16:17:20.000Z","UgysvqdjrQY1ONJOKap4AaABAg","None","FALSE","r32IDx01CeU"
"497","Perfect voice
Perfect face
Perfect personality
Zayn rockss....<U+0001F525><U+0001F525>","Samrath Singh","0","0","2019-11-16T16:17:08.000Z","UgxbnWSuKPiXnVWjRON4AaABAg","None","FALSE","r32IDx01CeU"
"498","Preety to much","Rosely B","0","0","2019-11-16T16:16:25.000Z","UgwzhRwUkssMShDB9Ot4AaABAg","None","FALSE","r32IDx01CeU"
"499","Your voice killing me brother","rajesh pediredla","0","0","2019-11-16T16:15:34.000Z","UgyCzhtZm14sD_Uw_f54AaABAg","None","FALSE","r32IDx01CeU"
"500","LUCIFER HAS BEEN HERE <3","Ismailgmx I","0","2","2019-11-16T16:15:09.000Z","UgyLqeF9DexzaDMBEkd4AaABAg","None","FALSE","r32IDx01CeU"
"2100","Here for you baby <U+0001F525><U+0001F525>","Angel Chagoya","0","0","2019-11-17T02:43:16.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91QJsyTqd9c","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"3100","R3HAB please check mine cover... https://youtu.be/gkNAGIFwowQ  if you can please show it to zayn and say i am his diehard fan","Nilam Niraula","0","0","2019-11-17T02:23:24.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91QHbVirWhQ","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"4100","@Your help shitty song,? Shitty ears and music taste...","mehdy elabidine","0","0","2019-11-17T01:18:09.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91QA8Z208qA","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"510","I’m crying <U+0001F62D><U+0001F5A4><U+0001F525>","Twinkle Blaze","0","0","2019-11-17T01:11:24.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91Q9N6WIp1S","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"610","Kings <U+0001F44F><U+0001F44C><U+0001F918><U+0001F92F>","mimi montes","0","0","2019-11-17T00:36:17.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91Q5LtCFDr7","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"710","Amazing collab keep it going !! <U+0001F3B6><U+0001F495>","Allysa Horne","0","0","2019-11-16T23:42:02.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91Q-8ZBuBZg","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"810","Shuaya Rashyd well I’m here to sing praises and so are the millions of fans digitally beside me","Zarry Stylik","0","1","2019-11-16T23:17:52.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91PxNdeRxvW","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"910","Rami057 no offense but I don’t think he cares about the views. His voice is beautiful the way it is and he doesn’t have to “change the way” he sings. He can sing what he wants to and what makes him happen. His talent gets him far anyway and what are you even saying, no view? He has plenty dude","Zarry Stylik","0","1","2019-11-16T23:16:27.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91PxDHpqLuS","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"1010","@Shuaya Rashyd why do you waste your time  by singing Boring and monotonous sound? Hit the road  Rashyd  mono monotonous!","mehdy elabidine","0","0","2019-11-16T23:03:39.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91PvkTo0Wbt","UgwWPjrYjzUu0xlirQZ4AaABAg","S","r32IDx01CeU"
"1110","<U+0001F64F><U+0001F64F><U+0001F64F>","Aram Ertisi","0","0","2019-11-16T23:00:33.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91PvOn-amBC","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"1210","<U+0001F525><U+0001F525><U+0001F525>","Silmi Nuzulia","0","0","2019-11-16T22:52:22.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91PuSobkuZb","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"1310","R3HAB you both did great man","Alóisha Gillanders","0","0","2019-11-16T21:15:08.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91PjKgC5xwW","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"1410","You killed it too bro! <U+0001F525>","Bilwa Mang","0","0","2019-11-16T20:23:31.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91PdQfcSbur","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"1510","You're song with Zayn
I love it","Léa Pollet","0","0","2019-11-16T20:11:20.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91Pc1PjW8Aj","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"1610","@mehdy elabidine I have reach dear :)","monem 1","0","0","2019-11-16T19:54:07.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91Pa3GXGcWd","UgwWPjrYjzUu0xlirQZ4AaABAg","mehdy elabidine","r32IDx01CeU"
"1710","Damn!!!sounds like an empowering soundtrack of a movie","Dina Giann","0","0","2019-11-16T19:53:55.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91Pa1nQ-EuZ","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"1810","@monem 1 how you know?","mehdy elabidine","0","0","2019-11-16T19:50:44.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91P_fUu02Ct","UgwWPjrYjzUu0xlirQZ4AaABAg","monem 1","r32IDx01CeU"
"1910","@Rima AB Bravo!!!","mehdy elabidine","0","0","2019-11-16T19:48:41.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91P_RXhIzOM","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"2010","Zayn recently your songs dose not have many views , you have to change the way u sing and make a special song that most of the world would like it as the song u made with sia.","Rami057","0","0","2019-11-16T19:47:50.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91P_LIjejD6","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"2110","Flames<U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F525>","Jaden Coley","0","0","2019-11-16T19:45:02.000Z","UgwWPjrYjzUu0xlirQZ4AaABAg.91MZ6Sv9iVG91P_0onIAVY","UgwWPjrYjzUu0xlirQZ4AaABAg","R3HAB","r32IDx01CeU"
"2210","Try installing and uninstalling the app","M B8","0","1","2019-11-16T23:37:20.000Z","UgxyMLlmCO1_CgOqTbF4AaABAg.91PyuV5c53X91PzbASfXyJ","UgxyMLlmCO1_CgOqTbF4AaABAg","Dalimar Acevedo","r32IDx01CeU"
"2310","But he also FUCKING KILLED IT. Yes z<U+0001F525><U+0001F525><U+0001F525><U+2764><U+FE0F>","Lee Marie","0","1","2019-11-16T22:45:16.000Z","UgytvNkDoPjUd99diBJ4AaABAg.91PtbCoPSs991Ptdqhl9ii","UgytvNkDoPjUd99diBJ4AaABAg","Lee Marie","r32IDx01CeU"
"2410","<U+0001F44D>","M Tayef Rahman","0","2","2019-11-16T21:38:56.000Z","Ugw78Yjtwo57kogX2wt4AaABAg.91Plmo_OglE91Pm2yqNgue","Ugw78Yjtwo57kogX2wt4AaABAg","Nathy Chiachio","r32IDx01CeU"
"2510","Lindsay K BROO!!!! OMG IT BETTER BE THERE","Janneth F","0","0","2019-11-17T03:39:12.000Z","UgxuWwnItCDYMARm8rt4AaABAg.91PCkkBhjBq91QQHdjiixn","UgxuWwnItCDYMARm8rt4AaABAg","Lindsay K","r32IDx01CeU"
"2610","Great song but it shouldn't be associated with such a terrible show.","Olivia Everly","0","0","2019-11-17T00:20:35.000Z","UgxuWwnItCDYMARm8rt4AaABAg.91PCkkBhjBq91Q3Yuo5OC2","UgxuWwnItCDYMARm8rt4AaABAg","Lindsay K","r32IDx01CeU"
"2710","They must put it in the new season!?!?!?","Fallon Rasinski","0","1","2019-11-17T00:18:31.000Z","UgxuWwnItCDYMARm8rt4AaABAg.91PCkkBhjBq91Q3Jr8f741","UgxuWwnItCDYMARm8rt4AaABAg","Lindsay K","r32IDx01CeU"
"2810","Omg i was thinking the same","Mariana  Rivera Vivas","0","0","2019-11-16T23:37:52.000Z","UgxuWwnItCDYMARm8rt4AaABAg.91PCkkBhjBq91Pzf8s2SD4","UgxuWwnItCDYMARm8rt4AaABAg","Lindsay K","r32IDx01CeU"
"2910","YAAAAASSS","Hamza Khan","0","0","2019-11-16T23:12:53.000Z","UgxuWwnItCDYMARm8rt4AaABAg.91PCkkBhjBq91Pwo3xlUhH","UgxuWwnItCDYMARm8rt4AaABAg","Lindsay K","r32IDx01CeU"
"3010","YOU’RE TOTALLY RIGHT<U+0001F60D>","Ruth Byrne","0","0","2019-11-16T22:19:44.000Z","UgxuWwnItCDYMARm8rt4AaABAg.91PCkkBhjBq91Pqir2O2Ae","UgxuWwnItCDYMARm8rt4AaABAg","Lindsay K","r32IDx01CeU"
"3110","SAME THOUGHTS","Allison Jane","0","0","2019-11-16T21:37:28.000Z","UgxuWwnItCDYMARm8rt4AaABAg.91PCkkBhjBq91PltEG_koe","UgxuWwnItCDYMARm8rt4AaABAg","Lindsay K","r32IDx01CeU"
"3210","YAAAASSS","Diana N","0","0","2019-11-16T21:36:27.000Z","UgxuWwnItCDYMARm8rt4AaABAg.91PCkkBhjBq91PllkE9sSu","UgxuWwnItCDYMARm8rt4AaABAg","Lindsay K","r32IDx01CeU"
"3310","Read my mind g","Pulsating Boss","0","1","2019-11-16T21:16:18.000Z","UgxuWwnItCDYMARm8rt4AaABAg.91PCkkBhjBq91PjTCl_yH9","UgxuWwnItCDYMARm8rt4AaABAg","Lindsay K","r32IDx01CeU"
"3410","Oh god yes..<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>","brazen folks","0","1","2019-11-16T19:57:35.000Z","UgxuWwnItCDYMARm8rt4AaABAg.91PCkkBhjBq91PaSfuaT_R","UgxuWwnItCDYMARm8rt4AaABAg","Lindsay K","r32IDx01CeU"
"3510","I was thinking the same <U+0001F600>","BEAU_DEE FUL","0","5","2019-11-16T17:13:28.000Z","UgxuWwnItCDYMARm8rt4AaABAg.91PCkkBhjBq91PIfis7J2g","UgxuWwnItCDYMARm8rt4AaABAg","Lindsay K","r32IDx01CeU"
"1101","Music feels sexy but isn't



Edit: can't really explain it","Arthur Pendragon","0","0","2019-11-17T05:11:54.000Z","Ugx1m6O5SutvL3ssFft4AaABAg","None","FALSE","Zzylc-7PwQ4"
"2101","26 september its my birthday, i cant believe it, ZAYN gived me a nice song, thanks ZAYN we love you, love for you from your fans from indonesia <U+2764><U+2764><U+2764>","Cornelius Edward","0","1","2019-11-17T02:36:39.000Z","UgzOfSQSW1qK49ZlFL94AaABAg","None","FALSE","Zzylc-7PwQ4"
"3101","Come one guys 6 million views and only 150k subs , y'all know u like this song support the girl and sub","CHRISTOPHER SANCHEZ","0","0","2019-11-17T01:47:33.000Z","UgycBe8Vv_SKVjHWPn54AaABAg","None","FALSE","Zzylc-7PwQ4"
"4101","1.2 thousand dislikes!!!! Meanwhile Zayn & Shaed remain unbothered!!!!<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F923><U+0001F923><U+0001F923>","mimi montes","0","0","2019-11-17T00:33:01.000Z","UgyJItUeI0IFluDfPI94AaABAg","None","FALSE","Zzylc-7PwQ4"
"512","Hot damn","Tanner S","0","0","2019-11-16T23:21:54.000Z","UgyhH8ngK0gO8lfRFEJ4AaABAg","None","FALSE","Zzylc-7PwQ4"
"612","He’s back","raahima rizwan","0","0","2019-11-16T22:23:46.000Z","UgyYAL4NnxSSVZD4G6J4AaABAg","None","FALSE","Zzylc-7PwQ4"
"711","Why this is so underrated","Fatima Sarwar","0","0","2019-11-16T17:09:22.000Z","UgxmqK98iMFqmw--gtl4AaABAg","None","FALSE","Zzylc-7PwQ4"
"811","I literally thought that the girl's voice was Halsey","Akshita Prayag","0","0","2019-11-16T17:03:27.000Z","UgxIT3T9PkfDiZDcAZN4AaABAg","None","FALSE","Zzylc-7PwQ4"
"911","goshhhhhhhhh, what a beautiful song this is!!!!!!!!!!!!!","Raelth Macario","0","0","2019-11-16T16:11:25.000Z","UgxSQ2zWh9Fc91xw1x94AaABAg","None","FALSE","Zzylc-7PwQ4"
"1011","Wow other channels has more viewers than the original uploader which is Zayn","l1on 9aming","0","1","2019-11-16T14:31:10.000Z","UgwSIK2hMTg-H5SeuMZ4AaABAg","None","FALSE","Zzylc-7PwQ4"
"1111","this song perfect !

ft zayn = perfection !","Noah Jenner","0","1","2019-11-16T12:58:27.000Z","UgzuJG_P1jkUyfxFFbR4AaABAg","None","FALSE","Zzylc-7PwQ4"
"1211","Anyone here after flames???  No, just me??okay!!!","Sofia Amor","0","1","2019-11-16T11:14:26.000Z","UgyWpxk1hpPVIj_Zj1F4AaABAg","None","FALSE","Zzylc-7PwQ4"
"1311","<U+0001F5A4><U+0001F5A4>","Rohini J P","0","1","2019-11-16T08:56:07.000Z","Ugzp77rTev1bz7wciEF4AaABAg","None","FALSE","Zzylc-7PwQ4"
"1411","Hands down. The BEST song I've heard in ages, just everything so beautifully crafted and delivered. Love it","Hayley Dennis","0","1","2019-11-16T07:04:51.000Z","UgynXdkXrahYhuuQt514AaABAg","None","FALSE","Zzylc-7PwQ4"
"1511","Zayn has always be one of the best duet for a song. The harmonies is <U+0001F525>","X","0","1","2019-11-16T05:55:51.000Z","UgwOxHhC4vGe9-Q2o0x4AaABAg","None","FALSE","Zzylc-7PwQ4"
